JDTDB,TDB,X,Y,Z,VX,VY,VZ,LT,RG,RR
2332228.5,1673-Apr-28,-5.124987796610731E+00,-1.842938282405011E+00,1.226579864203399E-01,2.473067879801771E-03,-6.751861118754500E-03,-2.927484396629340E-05,3.146304266552380E-02,5.447656965136071E+00,-4.309562181606099E-05
2332229.5,1673-Apr-29,-5.122509764624350E+00,-1.849689021086345E+00,1.226285857770576E-01,2.483010045440405E-03,-6.749004300652794E-03,-2.950463090870904E-05,3.146279199657513E-02,5.447613563153030E+00,-4.392788762177330E-05
2332230.5,1673-Apr-30,-5.120022445838164E+00,-1.856436639663314E+00,1.225989528222687E-01,2.492125546727473E-03,-6.746708906698070E-03,-2.977194358393420E-05,3.146253957052089E-02,5.447569856936592E+00,-4.379037642947708E-05
2332231.5,1673-May-01,-5.117524747638682E+00,-1.863181430273987E+00,1.225690884447805E-01,2.502604685397906E-03,-6.742377416074447E-03,-2.994887432274939E-05,3.146228004290481E-02,5.447524921122836E+00,-4.562435663463575E-05
2332232.5,1673-May-02,-5.115017795674738E+00,-1.869922318022950E+00,1.225390144748055E-01,2.511940476627661E-03,-6.739555952369008E-03,-3.019492928959521E-05,3.146201741162389E-02,5.447479447926173E+00,-4.586969257852833E-05
2332233.5,1673-May-03,-5.112500890644784E+00,-1.876659557179951E+00,1.225087327643511E-01,2.521209177887402E-03,-6.735074808248241E-03,-3.038464579954403E-05,3.146174838238186E-02,5.447432866956883E+00,-4.662086727549321E-05
2332234.5,1673-May-04,-5.109974944026368E+00,-1.883393295887609E+00,1.224782206933963E-01,2.531178381981916E-03,-6.731924146405485E-03,-3.061500150371933E-05,3.146147818759531E-02,5.447386084179815E+00,-4.757272055456066E-05
2332235.5,1673-May-05,-5.107439532094237E+00,-1.890122741076023E+00,1.224475130955002E-01,2.539211813268064E-03,-6.727682387682771E-03,-3.083119745182136E-05,3.146120294560815E-02,5.447338427507051E+00,-4.708731183446478E-05
2332236.5,1673-May-06,-5.104895525631036E+00,-1.896849246935791E+00,1.224165536470025E-01,2.548978680690240E-03,-6.724735656151543E-03,-3.106379377816361E-05,3.146093007000396E-02,5.447291180560798E+00,-4.777839309884661E-05
2332237.5,1673-May-07,-5.102342332438253E+00,-1.903572345747202E+00,1.223853680377133E-01,2.557740990861564E-03,-6.722047129231032E-03,-3.132434126147763E-05,3.146065542317211E-02,5.447243626935981E+00,-4.743697359670519E-05
2332238.5,1673-May-08,-5.099779080840062E+00,-1.910292581444970E+00,1.223539455950937E-01,2.568233776009701E-03,-6.717782698566332E-03,-3.150527757364847E-05,3.146037539386268E-02,5.447195141364066E+00,-4.926374415173426E-05
2332239.5,1673-May-09,-5.097206675503611E+00,-1.917008689297798E+00,1.223223185721951E-01,2.577149558878476E-03,-6.714775900973580E-03,-3.175207401029897E-05,3.146009232554550E-02,5.447146129604264E+00,-4.917514004064904E-05
2332240.5,1673-May-10,-5.094624538840689E+00,-1.923721209033581E+00,1.222904778370967E-01,2.586447199036603E-03,-6.710244725408872E-03,-3.193953613002366E-05,3.145980418456593E-02,5.447096239540197E+00,-4.997950499055128E-05
2332241.5,1673-May-11,-5.092033586129336E+00,-1.930430120921786E+00,1.222584073264026E-01,2.596064339072379E-03,-6.707268641130086E-03,-3.218148190704540E-05,3.145951587332931E-02,5.447046319997038E+00,-5.053525028240654E-05
2332242.5,1673-May-12,-5.089433173211260E+00,-1.937134878617873E+00,1.222261357390063E-01,2.604170334303301E-03,-6.702837546993708E-03,-3.239059014663821E-05,3.145922279293467E-02,5.446995574699764E+00,-5.019454541926997E-05
2332243.5,1673-May-13,-5.086824392928088E+00,-1.943836640884514E+00,1.221936102526640E-01,2.613746279639581E-03,-6.700157648397327E-03,-3.263600784863464E-05,3.145893320882905E-02,5.446945434766167E+00,-5.060529988096097E-05
2332244.5,1673-May-14,-5.084206412389340E+00,-1.950535089646038E+00,1.221608552014729E-01,2.622385182540942E-03,-6.697376592032553E-03,-3.289540169657427E-05,3.145864198194848E-02,5.446895010394906E+00,-5.017501519266294E-05
2332245.5,1673-May-15,-5.081578493131279E+00,-1.957230897664131E+00,1.221278526705658E-01,2.633114629950439E-03,-6.693475695255005E-03,-3.308745497244581E-05,3.145834653317174E-02,5.446843855024984E+00,-5.209294361409576E-05
2332246.5,1673-May-16,-5.078941169895859E+00,-1.963922571267859E+00,1.220946472765823E-01,2.641998806016881E-03,-6.690352943079914E-03,-3.333324368068665E-05,3.145804666435727E-02,5.446791934349251E+00,-5.201064517906413E-05
2332247.5,1673-May-17,-5.076293999185424E+00,-1.970610763764764E+00,1.220612232750276E-01,2.651699403271955E-03,-6.685819599172302E-03,-3.351753267895823E-05,3.145774134215504E-02,5.446739069448700E+00,-5.319676399037025E-05
2332248.5,1673-May-18,-5.073637841264143E+00,-1.977295148740313E+00,1.220275758870468E-01,2.661277451557119E-03,-6.682807234727709E-03,-3.376266408819221E-05,3.145743451846543E-02,5.446685944573665E+00,-5.371993872257333E-05
2332249.5,1673-May-19,-5.070971951875947E+00,-1.983975334960369E+00,1.219937284763080E-01,2.669775337925647E-03,-6.677974973609782E-03,-3.395667116089162E-05,3.145712136620259E-02,5.446631723940147E+00,-5.389766319942282E-05
2332250.5,1673-May-20,-5.068297681810983E+00,-1.990652127439132E+00,1.219596365874914E-01,2.679255594488406E-03,-6.675180499990949E-03,-3.420410778467086E-05,3.145681083171280E-02,5.446577956559978E+00,-5.424950823972848E-05
2332251.5,1673-May-21,-5.065614123974548E+00,-1.997325355683535E+00,1.219253212557680E-01,2.687838004770478E-03,-6.671914156313813E-03,-3.445069922337154E-05,3.145649768338397E-02,5.446523736607610E+00,-5.393665232140777E-05
2332252.5,1673-May-22,-5.062920831994190E+00,-2.003995755249713E+00,1.218907584638477E-01,2.698598826684996E-03,-6.668057851445085E-03,-3.464758628926962E-05,3.145618108830500E-02,5.446468919868956E+00,-5.586294750069721E-05
2332253.5,1673-May-23,-5.060218062845556E+00,-2.010661732239636E+00,1.218560006022354E-01,2.707246224223002E-03,-6.664496490827509E-03,-3.488450803662372E-05,3.145585905703060E-02,5.446413161882240E+00,-5.571723320360340E-05
2332254.5,1673-May-24,-5.057505656907778E+00,-2.017324092605715E+00,1.218210232179179E-01,2.716993508382679E-03,-6.659854570271373E-03,-3.506612222693288E-05,3.145553244201310E-02,5.446356610245009E+00,-5.699163196080043E-05
2332255.5,1673-May-25,-5.054784419603124E+00,-2.023982347682391E+00,1.217858293110582E-01,2.726144265131938E-03,-6.656710765831025E-03,-3.531419226146718E-05,3.145520451852055E-02,5.446299832052344E+00,-5.715940199783492E-05
2332256.5,1673-May-26,-5.052053587860196E+00,-2.030636418011436E+00,1.217504314810502E-01,2.734713785069172E-03,-6.651653785027085E-03,-3.550047711129966E-05,3.145487101839960E-02,5.446242088296407E+00,-5.749879771758009E-05
2332257.5,1673-May-27,-5.049314653157405E+00,-2.037286845916595E+00,1.217147928974412E-01,2.743762259887857E-03,-6.648928137250620E-03,-3.575729297012559E-05,3.145454108953366E-02,5.446184962884105E+00,-5.741585050931820E-05
2332258.5,1673-May-28,-5.046566600278961E+00,-2.043933759219279E+00,1.216789267180412E-01,2.752157067432905E-03,-6.645501089857106E-03,-3.600031801621260E-05,3.145420957113799E-02,5.446127562253262E+00,-5.698735243550901E-05
2332259.5,1673-May-29,-5.043809155566137E+00,-2.050577963492920E+00,1.216428042098910E-01,2.762810018331007E-03,-6.642075776175092E-03,-3.621405960912313E-05,3.145387675291615E-02,5.446069936564496E+00,-5.864732376851591E-05
2332260.5,1673-May-30,-5.041042142135079E+00,-2.057217874232563E+00,1.216064831055159E-01,2.771360334990212E-03,-6.638415660596749E-03,-3.644949952388276E-05,3.145353826490332E-02,5.446011329181850E+00,-5.844816735960142E-05
2332261.5,1673-May-31,-5.038265576421770E+00,-2.063854354008793E+00,1.215699339047488E-01,2.781331974755581E-03,-6.634031370368244E-03,-3.663769567059357E-05,3.145319607244272E-02,5.445952080393955E+00,-5.983685755536898E-05
2332262.5,1673-Jun-01,-5.035480037957004E+00,-2.070486708301595E+00,1.215331699860075E-01,2.790373007854215E-03,-6.630904587731292E-03,-3.688960173323375E-05,3.145285175891971E-02,5.445892464355489E+00,-5.988937147825214E-05
2332263.5,1673-Jun-02,-5.032684736385575E+00,-2.077115050661367E+00,1.214961959954059E-01,2.799404621971554E-03,-6.625781217167046E-03,-3.706995385535957E-05,3.145250134908099E-02,5.445831792772678E+00,-6.069134970606231E-05
2332264.5,1673-Jun-03,-5.029881188029742E+00,-2.083739501141042E+00,1.214589885785763E-01,2.808368200260966E-03,-6.623004837152929E-03,-3.733008996617746E-05,3.145215319600576E-02,5.445771511936352E+00,-6.053791613879791E-05
2332265.5,1673-Jun-04,-5.027068355381595E+00,-2.090360372548335E+00,1.214215546591681E-01,2.816954772720313E-03,-6.619239786898275E-03,-3.756171205845175E-05,3.145180245420622E-02,5.445710782876307E+00,-6.041239870179638E-05
2332266.5,1673-Jun-05,-5.024246193614107E+00,-2.096978359952644E+00,1.213838659935521E-01,2.827647211098724E-03,-6.615939886608183E-03,-3.778345332173441E-05,3.145145043465284E-02,5.445649832580044E+00,-6.204939287403478E-05
2332267.5,1673-Jun-06,-5.021414208774393E+00,-2.103591892036101E+00,1.213459838709618E-01,2.836266316655677E-03,-6.611807618618040E-03,-3.800556052892403E-05,3.145109103196866E-02,5.445587603934309E+00,-6.209337372265500E-05
2332268.5,1673-Jun-07,-5.018572739171107E+00,-2.110201778290647E+00,1.213078760729714E-01,2.846376437562914E-03,-6.607350265652749E-03,-3.819286803968634E-05,3.145072784895863E-02,5.445524720745444E+00,-6.363721185314763E-05
2332269.5,1673-Jun-08,-5.015722234492172E+00,-2.116807182088498E+00,1.212695638598693E-01,2.855158110739782E-03,-6.603848094781587E-03,-3.843839860050104E-05,3.145036141122631E-02,5.445461274018882E+00,-6.358843318910980E-05
2332270.5,1673-Jun-09,-5.012862067036798E+00,-2.123408452716156E+00,1.212310411424618E-01,2.864371673039858E-03,-6.598490212500119E-03,-3.861099790873633E-05,3.144998915494299E-02,5.445396819841446E+00,-6.465847695098419E-05
2332271.5,1673-Jun-10,-5.009993781587091E+00,-2.130005392520853E+00,1.211922957489823E-01,2.872888311546422E-03,-6.595469998134376E-03,-3.887151435515211E-05,3.144961884159198E-02,5.445332702072312E+00,-6.417915322915525E-05
2332272.5,1673-Jun-11,-5.007116435403665E+00,-2.136598637768510E+00,1.211533231126311E-01,2.881338528138383E-03,-6.591407762704990E-03,-3.909522332418281E-05,3.144924688906414E-02,5.445268300488507E+00,-6.404480925641538E-05
2332273.5,1673-Jun-12,-5.004230177337901E+00,-2.143188860969377E+00,1.211140941866029E-01,2.891646614490335E-03,-6.588353833236342E-03,-3.933159289495883E-05,3.144887561786613E-02,5.445204016873305E+00,-6.522112157017017E-05
2332274.5,1673-Jun-13,-5.001334169100867E+00,-2.149774717289858E+00,1.210746673794009E-01,2.900130846053792E-03,-6.584020442231327E-03,-3.954869727402979E-05,3.144849754058169E-02,5.445138554820766E+00,-6.522352961194192E-05
2332275.5,1673-Jun-14,-4.998428963859141E+00,-2.156356989904297E+00,1.210350084662366E-01,2.910168825001034E-03,-6.579863583573574E-03,-3.974741405080230E-05,3.144811737498524E-02,5.445072731188217E+00,-6.658279146007077E-05
2332276.5,1673-Jun-15,-4.995514725796325E+00,-2.162934816581426E+00,1.209951443363025E-01,2.918713707609765E-03,-6.576313639506602E-03,-3.999436438371618E-05,3.144773402625586E-02,5.445006356413280E+00,-6.633209795354464E-05
2332277.5,1673-Jun-16,-4.992590906506000E+00,-2.169508750259213E+00,1.209550596578660E-01,2.928216315088314E-03,-6.571154786831023E-03,-4.017075583628876E-05,3.144734585127729E-02,5.444939145999203E+00,-6.759803625976819E-05
2332278.5,1673-Jun-17,-4.989658861202957E+00,-2.176078251412027E+00,1.209147560448261E-01,2.936543512377929E-03,-6.568108916115110E-03,-4.043496926773497E-05,3.144695878515880E-02,5.444872127578297E+00,-6.694750004861724E-05
2332279.5,1673-Jun-18,-4.986717706177991E+00,-2.182644175697189E+00,1.208742199703431E-01,2.945229622908411E-03,-6.563964135802633E-03,-4.065389948732448E-05,3.144657011687906E-02,5.444804831751767E+00,-6.706294137162926E-05
2332280.5,1673-Jun-19,-4.983767675652964E+00,-2.189207008089258E+00,1.208334275892409E-01,2.955460840132184E-03,-6.561147309872535E-03,-4.090237812307836E-05,3.144618221831316E-02,5.444737669197061E+00,-6.805890878298453E-05
2332281.5,1673-Jun-20,-4.980807621344861E+00,-2.195765564704279E+00,1.207924349668500E-01,2.964233403094106E-03,-6.556532735344648E-03,-4.110889858249821E-05,3.144578629104185E-02,5.444669116515105E+00,-6.844000203397148E-05
2332282.5,1673-Jun-21,-4.977838322100898E+00,-2.202320398579013E+00,1.207512120001763E-01,2.974433367126540E-03,-6.552458471441897E-03,-4.131204119281331E-05,3.144538774071880E-02,5.444600109665817E+00,-6.990851858674830E-05
2332283.5,1673-Jun-22,-4.974859732550818E+00,-2.208870576044569E+00,1.207097913921220E-01,2.982983215036547E-03,-6.548500738509938E-03,-4.154816373009753E-05,3.144498415400263E-02,5.444530230792092E+00,-6.982195615081429E-05
2332284.5,1673-Jun-23,-4.971871548050709E+00,-2.215416730749474E+00,1.206681508851296E-01,2.992797967401632E-03,-6.543239568292076E-03,-4.172085670703038E-05,3.144457540127973E-02,5.444459457452032E+00,-7.141921653799820E-05
2332285.5,1673-Jun-24,-4.968874996042368E+00,-2.221958002039826E+00,1.206263049638809E-01,3.000882819682238E-03,-6.539737481832678E-03,-4.197687181094277E-05,3.144416593297335E-02,5.444388560212533E+00,-7.072476375561143E-05
2332286.5,1673-Jun-25,-4.965869455186338E+00,-2.228495464334684E+00,1.205842292970640E-01,3.009617718318653E-03,-6.535247365053566E-03,-4.218570094439085E-05,3.144375499090725E-02,5.444317407799447E+00,-7.102571160544489E-05
2332287.5,1673-Jun-26,-4.962855308752856E+00,-2.235029468465973E+00,1.205419040144608E-01,3.019408749405515E-03,-6.532392980896130E-03,-4.244140795145891E-05,3.144334542893168E-02,5.444246494341630E+00,-7.161944226949041E-05
2332288.5,1673-Jun-27,-4.959831242190964E+00,-2.241559165943058E+00,1.204993761463157E-01,3.028156503694735E-03,-6.527451879431209E-03,-4.263837692058674E-05,3.144292832931778E-02,5.444174275782192E+00,-7.211626972394237E-05
2332289.5,1673-Jun-28,-4.956798245412799E+00,-2.248084955515112E+00,1.204566185833285E-01,3.038081796827320E-03,-6.523508820106091E-03,-4.285095790491643E-05,3.144250985080044E-02,5.444101818473027E+00,-7.327529481947663E-05
2332290.5,1673-Jun-29,-4.953756052037443E+00,-2.254606035118161E+00,1.204136638475103E-01,3.046367439239856E-03,-6.519308606334564E-03,-4.308199236914935E-05,3.144208668416355E-02,5.444028549441122E+00,-7.304816041282730E-05
2332291.5,1673-Jun-30,-4.950704560121473E+00,-2.261123179444357E+00,1.203704818989758E-01,3.056205661802524E-03,-6.514296663451410E-03,-4.326333148982293E-05,3.144166013962960E-02,5.443954695544472E+00,-7.456927432552475E-05
2332292.5,1673-Jul-01,-4.947644697829537E+00,-2.267635355163316E+00,1.203270972528065E-01,3.063981278805733E-03,-6.510643702661971E-03,-4.351902931494341E-05,3.144123261492315E-02,5.443880671936213E+00,-7.365359858899644E-05
2332293.5,1673-Jul-02,-4.944576029901762E+00,-2.274143848890875E+00,1.202834753841317E-01,3.072801553760631E-03,-6.506236854033241E-03,-4.372946385327631E-05,3.144080490508274E-02,5.443806616273006E+00,-7.400011547574998E-05
2332294.5,1673-Jul-03,-4.941498892837561E+00,-2.280648858609804E+00,1.202396028967461E-01,3.082281630931231E-03,-6.503611677877637E-03,-4.399815728703607E-05,3.144037926136174E-02,5.443732918347282E+00,-7.420037751415249E-05
2332295.5,1673-Jul-04,-4.938411756221364E+00,-2.287149850983133E+00,1.201955178402018E-01,3.091324858060923E-03,-6.498652066753466E-03,-4.419157377751852E-05,3.143994638679092E-02,5.443657968438724E+00,-7.497817584090553E-05
2332296.5,1673-Jul-05,-4.935315664510020E+00,-2.293646920225235E+00,1.201512020867889E-01,3.101268737242719E-03,-6.494950326915600E-03,-4.441463984976140E-05,3.143951199223716E-02,5.443582755353277E+00,-7.604437286903863E-05
2332297.5,1673-Jul-06,-4.932210106858887E+00,-2.300139324040485E+00,1.201066893412229E-01,3.109729082154873E-03,-6.490495654706177E-03,-4.463643567510038E-05,3.143907160429572E-02,5.443506504544923E+00,-7.608221922043222E-05
2332298.5,1673-Jul-07,-4.929095196970794E+00,-2.306627771088027E+00,1.200619478789091E-01,3.119873241789709E-03,-6.485628316532413E-03,-4.482221323609522E-05,3.143862754483914E-02,5.443429618033427E+00,-7.781918667981484E-05
2332299.5,1673-Jul-08,-4.925971574343660E+00,-2.313110999480617E+00,1.200170133034917E-01,3.127666795764877E-03,-6.481518171064313E-03,-4.506611748969429E-05,3.143818007466005E-02,5.443352140973636E+00,-7.710973772884893E-05
2332300.5,1673-Jul-09,-4.922839132934769E+00,-2.319590345201387E+00,1.199718442869873E-01,3.136716535446853E-03,-6.476902126697438E-03,-4.526983039856992E-05,3.143773190150155E-02,5.443274542196733E+00,-7.775142912271837E-05
2332301.5,1673-Jul-10,-4.919698236200428E+00,-2.326065805822603E+00,1.199264349922238E-01,3.145884025603052E-03,-6.474052380997108E-03,-4.553872671364909E-05,3.143728492374914E-02,5.443197150397980E+00,-7.774649878822903E-05
2332302.5,1673-Jul-11,-4.916547361384723E+00,-2.332537178367493E+00,1.198808117001260E-01,3.155125026931206E-03,-6.468783621874336E-03,-4.572184186041618E-05,3.143683070302406E-02,5.443118504517382E+00,-7.883798604043222E-05
2332303.5,1673-Jul-12,-4.913387666155844E+00,-2.339004269713865E+00,1.198349650928139E-01,3.164791833261389E-03,-6.465000000211298E-03,-4.594900146624701E-05,3.143637480993738E-02,5.443039569076351E+00,-7.967843091819371E-05
2332304.5,1673-Jul-13,-4.910218542759844E+00,-2.345466538292541E+00,1.197889243902684E-01,3.173155601713512E-03,-6.460127131036596E-03,-4.615880810066013E-05,3.143591273436681E-02,5.442959563171416E+00,-7.981039810522263E-05
2332305.5,1673-Jul-14,-4.907040377421931E+00,-2.351924683822191E+00,1.197426550008712E-01,3.183159608091962E-03,-6.455384681910059E-03,-4.635240939470694E-05,3.143544822488525E-02,5.442879135847860E+00,-8.136585385181811E-05
2332306.5,1673-Jul-15,-4.903853513165847E+00,-2.358377435923986E+00,1.196961972132249E-01,3.190676460543638E-03,-6.450887303421950E-03,-4.658781113554519E-05,3.143497989903683E-02,5.442798047740859E+00,-8.057607361439357E-05
2332307.5,1673-Jul-16,-4.900658164969420E+00,-2.364826240705579E+00,1.196495016392663E-01,3.199629465580798E-03,-6.446330910373692E-03,-4.679508928662778E-05,3.143451247472098E-02,5.442717115729390E+00,-8.110595718609973E-05
2332308.5,1673-Jul-17,-4.897454592508105E+00,-2.371271032456243E+00,1.196025674498181E-01,3.208286881856382E-03,-6.443496458408264E-03,-4.707132112830479E-05,3.143404714135559E-02,5.442636545754770E+00,-8.062134431438225E-05
2332309.5,1673-Jul-18,-4.894241247862769E+00,-2.377712012616240E+00,1.195554068883157E-01,3.217663980734053E-03,-6.438359658334913E-03,-4.725692059331201E-05,3.143357637106604E-02,5.442555034405910E+00,-8.178300314102673E-05
2332310.5,1673-Jul-19,-4.891019184529520E+00,-2.384148718543326E+00,1.195080211901502E-01,3.227087957912169E-03,-6.434814978360321E-03,-4.749639749783826E-05,3.143310448308452E-02,5.442473329534686E+00,-8.229152463451147E-05
2332311.5,1673-Jul-20,-4.887787613311549E+00,-2.390580819395588E+00,1.194604346767567E-01,3.235615428895614E-03,-6.429870404422156E-03,-4.770139496371481E-05,3.143262654947084E-02,5.442390577894704E+00,-8.260608600710240E-05
2332312.5,1673-Jul-21,-4.884547047884007E+00,-2.397008868617328E+00,1.194126155075860E-01,3.245712321136441E-03,-6.425475218878429E-03,-4.790748427428955E-05,3.143214663998780E-02,5.442307484143545E+00,-8.408826790625350E-05
2332313.5,1673-Jul-22,-4.881297451177155E+00,-2.403431556222094E+00,1.193646093953277E-01,3.253394163814331E-03,-6.420671666689392E-03,-4.813258762151200E-05,3.143166123693458E-02,5.442223439210196E+00,-8.358441659752472E-05
2332314.5,1673-Jul-23,-4.878039333883931E+00,-2.409850221196131E+00,1.193163654188124E-01,3.262588496126002E-03,-6.416158757635805E-03,-4.834113215757732E-05,3.143117638564816E-02,5.442139489812309E+00,-8.430899320201310E-05
2332315.5,1673-Jul-24,-4.874772833859581E+00,-2.416264632801844E+00,1.192678905595785E-01,3.271085631520153E-03,-6.413078418591225E-03,-4.861422145474647E-05,3.143069221475991E-02,5.442055658221710E+00,-8.377402728166453E-05
2332316.5,1673-Jul-25,-4.871496529350886E+00,-2.422675253042687E+00,1.192191854546496E-01,3.280822696109889E-03,-6.407850982580475E-03,-4.879529793544161E-05,3.143020256204433E-02,5.441970877482133E+00,-8.529845582720477E-05
2332317.5,1673-Jul-26,-4.868211399447827E+00,-2.429081275127486E+00,1.191702641056287E-01,3.290091452695694E-03,-6.404128075813607E-03,-4.903492767712428E-05,3.142971043266823E-02,5.441885667922082E+00,-8.573436792210670E-05
2332318.5,1673-Jul-27,-4.864916669455836E+00,-2.435482558661872E+00,1.191211443126372E-01,3.298799813869968E-03,-6.398780857088107E-03,-4.922615318956011E-05,3.142921146447915E-02,5.441799274258266E+00,-8.639254804531404E-05
2332319.5,1673-Jul-28,-4.861613077268647E+00,-2.441879470772202E+00,1.190717982113293E-01,3.308754780540950E-03,-6.394378996109592E-03,-4.943723102922836E-05,3.142871041666997E-02,5.441712520519393E+00,-8.774246890347010E-05
2332320.5,1673-Jul-29,-4.858300350428706E+00,-2.448270802770536E+00,1.190222712593344E-01,3.316402505343916E-03,-6.389024787423644E-03,-4.964642611110160E-05,3.142820275343108E-02,5.441624621354372E+00,-8.746021127154600E-05
2332321.5,1673-Jul-30,-4.854979376966423E+00,-2.454657807101767E+00,1.189725105203200E-01,3.325443951043990E-03,-6.384441283123186E-03,-4.985671354757865E-05,3.142769628957884E-02,5.441536929856714E+00,-8.807709044893464E-05
2332322.5,1673-Jul-31,-4.851650199756315E+00,-2.461040264410541E+00,1.189225255879183E-01,3.333444487261142E-03,-6.381048899253074E-03,-5.012648488929006E-05,3.142719067340804E-02,5.441449385130546E+00,-8.722850785705178E-05
2332323.5,1673-Aug-01,-4.848311596028200E+00,-2.467418995662882E+00,1.188723022501008E-01,3.343160339792661E-03,-6.375935163340034E-03,-5.031208145461818E-05,3.142668175538701E-02,5.441361268706736E+00,-8.868373092353187E-05
2332324.5,1673-Aug-02,-4.844964344778709E+00,-2.473793013978104E+00,1.188218640365310E-01,3.351991682946812E-03,-6.372229591362185E-03,-5.055872031187739E-05,3.142617097763944E-02,5.441272830281254E+00,-8.871281366377770E-05
2332325.5,1673-Aug-03,-4.841607655983143E+00,-2.480162474706880E+00,1.187712190405693E-01,3.360751313107358E-03,-6.366875301042469E-03,-5.074800085218292E-05,3.142565468659513E-02,5.441183437258031E+00,-8.942567221785647E-05
2332326.5,1673-Aug-04,-4.838242310504951E+00,-2.486527582112182E+00,1.187203449233800E-01,3.370476108429147E-03,-6.362810048316266E-03,-5.097396810595484E-05,3.142513743697362E-02,5.441093878262317E+00,-9.040995938518682E-05
2332327.5,1673-Aug-05,-4.834867699121259E+00,-2.492887309802155E+00,1.186692846016612E-01,3.378278472806774E-03,-6.357294659985998E-03,-5.117594543586546E-05,3.142461339611190E-02,5.441003143399808E+00,-9.034791639259966E-05
2332328.5,1673-Aug-06,-4.831484919363971E+00,-2.499242703827068E+00,1.186179883841764E-01,3.387359086105391E-03,-6.352940083909011E-03,-5.139508186565622E-05,3.142409095199144E-02,5.440912685004477E+00,-9.089128943666099E-05
2332329.5,1673-Aug-07,-4.828093801597563E+00,-2.505593518270298E+00,1.185664699204634E-01,3.395249312729087E-03,-6.349363139923172E-03,-5.166119226076154E-05,3.142356858326419E-02,5.440822239663077E+00,-9.002027575126417E-05
2332330.5,1673-Aug-08,-4.824693313411186E+00,-2.511940751713009E+00,1.185147052616644E-01,3.405270648168041E-03,-6.344465055384732E-03,-5.185237009828795E-05,3.142304365953834E-02,5.440731351937383E+00,-9.164420042784304E-05
2332331.5,1673-Aug-09,-4.821283953162150E+00,-2.518283149972780E+00,1.184627304006553E-01,3.414039216399632E-03,-6.340619993851389E-03,-5.209840148518349E-05,3.142251541216566E-02,5.440639888740079E+00,-9.167078279138025E-05
2332332.5,1673-Aug-10,-4.817865015855641E+00,-2.524621013001462E+00,1.184105466106729E-01,3.423169020220654E-03,-6.335097666024705E-03,-5.227948990067624E-05,3.142198103803464E-02,5.440547364727453E+00,-9.279140276731853E-05
2332333.5,1673-Aug-11,-4.814437346076607E+00,-2.530954249280188E+00,1.183581412155586E-01,3.432811785358837E-03,-6.331002623170050E-03,-5.250924092043446E-05,3.142144461874544E-02,5.440454486606666E+00,-9.370433436659432E-05
2332334.5,1673-Aug-12,-4.811000171947253E+00,-2.537281998703600E+00,1.183055528751606E-01,3.440901418697051E-03,-6.325004957946345E-03,-5.269425738497037E-05,3.142089990203916E-02,5.440360171832646E+00,-9.412798097475001E-05
2332335.5,1673-Aug-13,-4.807554885000796E+00,-2.543605008694116E+00,1.182527378474041E-01,3.449900841245769E-03,-6.320503533361022E-03,-5.291341971665184E-05,3.142035599592516E-02,5.440265997408327E+00,-9.466087764259970E-05
2332336.5,1673-Aug-14,-4.804101247787531E+00,-2.549923085643459E+00,1.181997100487160E-01,3.457545186547960E-03,-6.316387491702691E-03,-5.316656453987794E-05,3.141981116063901E-02,5.440171662102840E+00,-9.381673340987404E-05
2332337.5,1673-Aug-15,-4.800638577519465E+00,-2.556237411202260E+00,1.181464348707309E-01,3.467506961158024E-03,-6.311525650486727E-03,-5.336197008265136E-05,3.141926511130953E-02,5.440077116592265E+00,-9.536523314279276E-05
2332338.5,1673-Aug-16,-4.797167125467841E+00,-2.562546644409016E+00,1.180929554429374E-01,3.475875641451221E-03,-6.307389682984063E-03,-5.360513704114587E-05,3.141871550901291E-02,5.439981955904499E+00,-9.516694826010963E-05
2332339.5,1673-Aug-17,-4.793686364970594E+00,-2.568851331762211E+00,1.180392625663851E-01,3.485000160085387E-03,-6.301807444193979E-03,-5.378432927338181E-05,3.141816115728061E-02,5.439885972877436E+00,-9.631451265197396E-05
2332340.5,1673-Aug-18,-4.790197122729108E+00,-2.575151222304318E+00,1.179853507519321E-01,3.494192545032517E-03,-6.297801758380369E-03,-5.402342468379272E-05,3.141760558545125E-02,5.439789778597120E+00,-9.677821638149364E-05
2332341.5,1673-Aug-19,-4.786698466271278E+00,-2.581445786584823E+00,1.179312492070519E-01,3.502375970526715E-03,-6.291673220297414E-03,-5.420242189019098E-05,3.141704260501988E-02,5.439692301557127E+00,-9.735780836210864E-05
2332342.5,1673-Aug-20,-4.783191905442343E+00,-2.587735512460085E+00,1.178769212589373E-01,3.511128725488261E-03,-6.287361291982453E-03,-5.443205170589752E-05,3.141648121742737E-02,5.439595100308634E+00,-9.757908018455363E-05
2332343.5,1673-Aug-21,-4.779677025102513E+00,-2.594020351758076E+00,1.178223787187480E-01,3.518619412416885E-03,-6.283064139899073E-03,-5.468047144053604E-05,3.141591917614040E-02,5.439497785876455E+00,-9.668368647731519E-05
2332344.5,1673-Aug-22,-4.776153373626571E+00,-2.600301585680177E+00,1.177675800460356E-01,3.528608150201392E-03,-6.278606662474968E-03,-5.488999741410489E-05,3.141535771833905E-02,5.439400572471678E+00,-9.805623166610046E-05
